name,lat,lon
Elsau Dorf,47.5047574,8.8019238
Schlatt Schulhaus,47.4735442,8.8278117
Unterschlatt,47.4692347,8.8277693
Waltenstein,47.4791236,8.8201058
Waltenstein,47.479449,8.8198261
Waltenstein Berg,47.479938,8.8157363
Tolhusen,47.4871008,8.8120733
Holzhusen,47.2701641,8.7396397
"Grüningen, Heispel",47.2752846,8.7490587
Heispel,47.2753478,8.7487939
Buacher,47.2691197,8.723829
"Oetwil am See, Buacher",47.2683124,8.7255098
"Oetwil am See, Willikon",47.2665062,8.7358962
Erlen,47.4834807,8.472019
Ruchwiesen,47.4808427,8.4635938
Hofstetterstrasse,47.4825364,8.4941512
Wehntalerstrasse,47.4831019,8.4531066
Wehntalerstrasse,47.4830137,8.4534034
Niederhasli Dorf,47.4812061,8.4857066
Sonnenhof,47.5209241,8.5395897
Gewerbehaus,47.518808,8.5396706
Cholplatz,47.5097123,8.544436
Cholplatz,47.5093521,8.54454
Bramenstrasse,47.5049891,8.5411195
Bramenländli,47.5029497,8.5370588
Bramenländli,47.5029659,8.5373888
Bälen,47.480073,8.5235138
Bälen,47.4800484,8.5230738
Willikon,47.2662814,8.7354398
Geissweid,47.3981449,8.4443499
Oberurdorf,47.3781515,8.4230848
Hüebli,47.2552864,8.7955621
Russikon Dorf,47.3946276,8.7771007
"Turbenthal, Chäfer",47.4155667,8.8744855
Hirslen,47.5226791,8.5246906
Seeblerstrasse,47.487479,8.4985596
Oberhöri,47.5042982,8.4992062
Grabenstrasse,47.5237532,8.5132339
Storchen,47.5003847,8.4739711
Riedacher,47.5007805,8.4735643
Riedacher,47.5010124,8.4733453
Neerach Gemeindehaus,47.5109152,8.4716185
Neuwis-Huus,47.534301,8.4699592
Stig,47.5256562,8.4523115
Musterplatz,47.5308797,8.4661482
Seuzach Gemeindehaus,47.536975,8.7297322
Im Räbhag,47.5396478,8.7319665
Im Räbhag,47.5397786,8.7320606
Dinhard Bahnhof/Welsikon,47.5538635,8.7525973
Dinhard Bahnhof/Welsikon,47.5537686,8.7524528
Dinhard Grüt,47.5635034,8.7727858
Dinhard Grüt,47.5635795,8.7727736
Adlikon bei Andelfingen,47.5829305,8.6899824
Adlikon bei Andelfingen,47.5831077,8.6899691
Niederwil ZH,47.5793692,8.7174075
Niederwil ZH,47.5792069,8.7175269
Gütighausen,47.5874607,8.7343912
Bänk Hanfland,47.5448911,8.7407371
Kronenplatz,47.2810883,8.4533857
Moosbach,47.2726294,8.4396881
Bahnhof Wollishofen/Staubstrasse,47.3470599,8.5328995
Renggerstrasse,47.3447253,8.5331916
Butzenstrasse,47.3409415,8.5302999
Wollishoferplatz,47.3381751,8.5301067
Wollishoferplatz,47.337911,8.5300756
Lindenbuck,47.685018,8.6539657
Flurlingen AROVA,47.6910696,8.6301512
Flurlingen AROVA,47.6911829,8.6296793
Unterdorf,47.6690155,8.6320663
Unterdorf,47.6688508,8.6345294
Rhymarkt,47.691115,8.6467294
Kirchstrasse,47.6912968,8.6366721
Kirchstrasse,47.6913735,8.6367865
Lindenstrasse,47.6635721,8.6205764
Lindenstrasse,47.6634577,8.6204037
Zentrum Kohlfirst,47.6901637,8.6430813
Stumpenboden,47.6882232,8.6496409
Dachsen Bahnhof,47.6670051,8.6140661
Wildensbuch Dorf,47.6517633,8.6764027
Wildensbuch Dorf,47.651779,8.6770155
Altenberg,47.347106,8.4207085
Niederweningen Bahnhof,47.5111653,8.3698176
Aubrücke,47.5252854,8.5796689
Hintermarchlen,47.4816931,8.5897756
Illingerweg,47.5160507,8.5895052
Lufingen Unterdorf,47.4906271,8.596491
Aubrücke,47.5258702,8.5794241
Winkel Oberdorf,47.4916763,8.5555199
Dorfplatz,47.5297733,8.5793844
Dorfplatz,47.5299315,8.5796539
Hirschen,47.5307239,8.5747751
Oberteufen,47.5493933,8.5689504
Teufen Schloss,47.5440158,8.5714397
Teufen Schloss,47.5436989,8.57141
Bütbergstrasse,47.5330789,8.5717806
Friedhof Federen,47.5416411,8.5726749
Friedhof Federen,47.5415319,8.5726407
Wohnschule,47.5328117,8.590196
Freienstein Dorf,47.5306077,8.5852121
Breite,47.5355381,8.5808154
Breite,47.5350029,8.5815305
Bruggi,47.5395211,8.5629728
Pfarrgässli,47.5161741,8.5409212
Untere Frohalde,47.5245921,8.5510237
Untere Frohalde,47.5246479,8.5510973
Obere Frohalde,47.5263943,8.5494372
Obere Frohalde,47.5264137,8.5496043
Stubenchlaus,47.5225273,8.552014
Bülach Kantonsschule,47.5171084,8.547288
Moritz-Meyer-Weg,47.5150872,8.5442496
Au,47.2723517,8.667151
Hütten Schulhaus,47.1754156,8.6663811
Beugen,47.2674784,8.6502944
Aebleten,47.2693026,8.6635498
Aebleten,47.269142,8.6634176
Grüt,47.2713518,8.6704676
Rafz Post,47.6112549,8.539886
Rafz Bahnhof,47.6041786,8.5437677
Meilen Bahnhof,47.2693911,8.6446085
Meilen Bahnhof,47.2693148,8.6448484
Meilen Bahnhof,47.2692326,8.6451067
Meilen Bahnhof,47.2694617,8.6447451
Meilen Bahnhof,47.2693788,8.6450081
Meilen Bahnhof,47.269222,8.6455048
Alterswohnheim,47.3077717,8.5941022
Allenberg,47.2537861,8.7086423
Allenberg,47.2542107,8.7080525
"Aathal, Bahnhof",47.3356043,8.766461
Weid,47.2170883,8.5027196
Weid,47.2172174,8.502706
Heisch,47.2486648,8.5302892
Hausen a.A. Post,47.2449227,8.5329135
Hausen a.A. Post,47.2448821,8.5327432
Mühlebach,47.2238339,8.673143
Wiesendangen Oberdorf,47.5222357,8.7976767
Bertschikon bei Attikon,47.5264959,8.8139744
Gundetswil,47.5398313,8.8256873
Attikerstrasse,47.5254824,8.7885294
Wasserfuri,47.526347,8.7825351
Wiesendangen Hinterdorf,47.5217478,8.794937
Güpf,47.3003937,8.4486419
Hausacker,47.2946825,8.4491353
Friedhof,47.2827403,8.446422
Bachstrasse,47.2632029,8.424858
Aeugst a.A. Dorf,47.2675323,8.4858891
Grossacher,47.2662586,8.4908432
Untere Risi,47.3597112,8.4470498
Aeugstertal Kloster,47.2845595,8.4867571
Rickenbach,47.2687725,8.4049101
Rickenbach,47.2689354,8.4049646
Rigiblick,47.2777852,8.4052119
Ulmenhof,47.2773801,8.4078803
Seleger Moor,47.2425221,8.5056425
Unterrifferswil,47.2474792,8.4938909
Hausmatte,47.2483782,8.4920106
Sagi,47.2355548,8.4314592
Sagi,47.2354948,8.4316554
Hauptikon Dorf,47.23035,8.4954431
Uerzlikon Dorf,47.2234194,8.4975129
Uerzlikon Dorf,47.2234859,8.497397
Hinteralbis,47.2747421,8.5177074
Hinteralbis,47.274731,8.5179163
Hausmatte,47.2484289,8.4918194
Steigmühle,47.4777798,8.7034591
Feldstrasse,47.2904376,8.5595914
Mühlebachplatz,47.2913037,8.5651314
Rietli,47.2533577,8.6193514
Glärnischhof,47.2546214,8.6095299
Hanegg,47.2312584,8.6120122
Säntisstrasse,47.2644813,8.5861168
Sihlbrugg Alter Bahnhof,47.2387233,8.5770816
Bergli,47.258126,8.5928083
Vorderi Siten,47.2158857,8.6108407
Hirzel Post,47.2160352,8.6109953
Schönenberg Dorfhuus,47.1928932,8.6441988
Eichweid,47.2183289,8.6757645
Feld,47.2135748,8.6646156
Beichlen,47.2072625,8.6630685
Mühlestalden,47.199913,8.6552634
Farbhof,47.3902113,8.478927
Hermetschloo,47.3938873,8.4736216
Micafil,47.3929397,8.474772
Micafil,47.3931046,8.4743006
Richterswil Bahnhof,47.2078154,8.7077605
Richterswil Bahnhof,47.2078654,8.7076941
Richterswil Bahnhof,47.2079148,8.7076286
Richterswil Bahnhof,47.2079669,8.7075594
Russikon Kirche,47.3962607,8.7729995
Stuketen,47.4040705,8.7628183
Rumlikon Dorfstrasse,47.4092202,8.7615332
Russikon Gemeindehaus,47.3947643,8.7764306
Russikon Dorf,47.3947727,8.777315
Zelgli,47.3946448,8.7538135
Sennerei,47.3889078,8.7523754
Sennerei,47.38896,8.7522486
Fehraltorf Bahnhof,47.3853238,8.7501501
Rumlikon Dorfstrasse,47.4093424,8.7605617
Schwemmrüti,47.4160151,8.7627792
Weisslingen Mühle,47.4417711,8.7648678
Weissenthal,47.4467493,8.7718328
Breitibach,47.3959996,8.6087952
Heitlig,47.5090819,8.4539674
Heitlig,47.5090474,8.4537912
Weiherbach,47.5189456,8.4494737
Weiherbach,47.5193783,8.449058
Neu-Bachs,47.5260341,8.4422435
Neu-Bachs,47.5262225,8.4419636
Alt-Bachs,47.5232625,8.4399616
Alt-Bachs,47.5239245,8.4392488
Oberdorfstrasse,47.5536066,8.4427465
Oberdorfstrasse,47.553805,8.4417862
Raat,47.5445923,8.4593813
Steinmaur Bahnhof,47.4896632,8.4477456
Alter Bahnhof,47.5632267,8.4260016
Weiach Gemeindehaus,47.5568432,8.4369014
Windlach Kreuz,47.5388141,8.4708978
Steinmaur Gemeindehaus,47.4938484,8.4488377
Obersteinmaur,47.4987335,8.4542324
Kleinandelfingen Dorf,47.5984234,8.6822925
Usserdorf,47.6113954,8.731159
Usserdorf,47.6113131,8.7307633
Kronenweg,47.5004359,8.4103158
Rudolfingen Dorf,47.6402462,8.6740926
Rudolfingen Dorf,47.6399375,8.6746911
Trüllikon Kindergarten,47.6379454,8.6855879
Truttikon,47.6290432,8.7269969
Truttikon,47.6289411,8.72763
Oerlingen,47.6234836,8.6761272
Waltalingen,47.6226495,8.7787613
Waltalingen,47.6228425,8.7788346
Guntalingen,47.6351119,8.7711001
Guntalingen,47.6349788,8.7710106
Rossstall,47.5014199,8.4064612
Hüeblistrasse,47.5010656,8.4023674
Wasen,47.5026792,8.3981989
Wasen,47.5028783,8.3979891
Dachsleren,47.4979659,8.3923498
Dachsleren,47.498111,8.3919246
Schleinikon Dorf,47.4970985,8.3964816
Mottlistrasse,47.541951,8.7876562
Unterohringen Dorf,47.5343767,8.7152015
Herten,47.5688286,8.8003421
Herten,47.5688919,8.8004119
Rickenbach Gemeindehaus,47.5505105,8.7935518
Sunnezirkel,47.5380775,8.7885225
Engelacher,47.4423006,8.7003833
Effretikon Bahnhof,47.4254572,8.6862623
Effretikon Bahnhof,47.4251397,8.6861896
Effretikon Bahnhof,47.425293,8.686271
Horben,47.4123155,8.7438247
Weisslingerstrasse,47.4079277,8.7274761
Chrummenacher,47.405633,8.7187361
Kleinikon,47.4567604,8.6856591
Kleinikon,47.4567956,8.6855378
Zelgli,47.4711275,8.6738193
Zelgli,47.4713962,8.6738759
Billikon,47.4427107,8.7266209
Ottikon bei Kemptthal,47.4353532,8.7169152
Ettenhusen,47.4489203,8.7373623
Lendikerstrasse,47.4298553,8.7697361
Dettenried,47.440566,8.7774308
Brauiweiher,47.4252604,8.7508184
Brauiweiher,47.425343,8.7507888
Agasul,47.4251541,8.7444319
Agasul,47.4252032,8.7442578
Horben,47.4125221,8.7442984
Vogelbuckstrasse,47.4343164,8.6834543
Wältiwis,47.4545676,8.6963128
Rigacher,47.4402366,8.6774341
Buckstrasse,47.4337333,8.6730746
Buckstrasse,47.433723,8.6728837
Tagelswangen Dorf,47.4302334,8.6713674
Girhalde,47.4342522,8.6914108
Langhag,47.437336,8.6858643
Nürensdorf Zentrum Süd,47.4460378,8.6496125
Weisslingen Dorf,47.431289,8.7639337
Eckstein,47.4106492,8.4490953
Uitikonerstrasse,47.3819724,8.4256931
Rainweg,47.3897723,8.4256235
Rainweg,47.3893187,8.4251636
Mäenriet,47.412321,8.6181741
Mäenriet,47.412583,8.6188754
Bahnhof Oerlikon Ost,47.4135236,8.5463287
Im Dörfli,47.3752182,8.7357518
Im Dörfli,47.3752735,8.7358137
Madetswil Dorf,47.410917,8.7929093
Madetswil Dorf,47.4110068,8.7936577
Hutzikon,47.4402025,8.8434927
Fridtal,47.441031,8.8376717
Fridtal,47.4409965,8.8378101
Bläsimühle,47.4150323,8.8035968
Ehrikon,47.4193234,8.8091917
Ehrikon,47.419329,8.8090397
Wildberg Alte Post,47.4280292,8.8165778
Chammerholzstrasse,47.364736,8.7429363
Chammerholzstrasse,47.3647759,8.7430441
Turbenthal Bahnhof,47.4369619,8.8439633
Ruetschbergstrasse,47.3627614,8.766664
Faichrüti,47.3598287,8.7588085
Ruetschbergstrasse,47.3627969,8.7664945
Morgental,47.343938,8.530028
Dangelstrasse,47.3352346,8.5299952
Schulhaus Hof,47.5589137,8.5023286
Stationsweg,47.5564646,8.5116891
Stationsweg,47.5564194,8.5120768
Glattfelden Post,47.5598967,8.499495
Glattfelden Post,47.5598403,8.4991949
Aarüti,47.5605611,8.4858329
Regensdorf Zentrum,47.4309866,8.4660806
Dällikon Dorf,47.4400514,8.4385622
Regensdorf Zentrum,47.4317264,8.4664692
Regensdorf Zentrum,47.4314102,8.4662613
Sonnhalde,47.4521422,8.4621116
Pächterried,47.4459267,8.469775
Geeringstrasse,47.4141141,8.4808175
Querstrasse,47.4446322,8.4621542
Querstrasse,47.444325,8.462218
Ziegelhütte,47.451768,8.4660102
Urdorf Nord,47.3937058,8.4178169
Allmend,47.4478783,8.4568665
Pumpwerkstrasse,47.4461907,8.4625577
Witenwisen,47.5195398,8.5464658
Städtli,47.5758306,8.5241551
Steinboden,47.5717599,8.5323436
Oberseglingen,47.5719912,8.5241659
Städtli,47.5763905,8.5230672
Breitistrasse,47.5777024,8.526316
Hüntwangen-Wil Bahnhof,47.5818198,8.5131302
Ausserdorfstrasse,47.5898844,8.473628
Rafz Friedhof,47.6100553,8.5351382
Rafz Friedhof,47.6098824,8.5346442
Tössriederen,47.5658594,8.5430838
Wiler,47.5768274,8.5309482
Wiler,47.5770984,8.5316601
Eglisau Altersheim,47.5756741,8.52795
Hüntwangen Dorf,47.5947566,8.4928299
Wil Dorf,47.604641,8.5080478
Lirenhof,47.6068459,8.4998356
Hüntwangen-Wil Bahnhof,47.5813548,8.51352
Hüntwangen-Wil Bahnhof,47.5811446,8.5133594
Elsau Dorf,47.5051697,8.8020958
Effretikon Bahnhof,47.4258657,8.6865107
Sennhof,47.3484432,8.6149015
Sportanlage,47.3610125,8.7271198
Dietlimoos,47.3221583,8.5323854
Dietlimoos,47.3225978,8.5323127
Zollikerberg Station/Quartiertreff,47.3465737,8.6036099
Zollikerberg Station/Quartiertreff,47.346341,8.6044005
Gassacher,47.356629,8.6271584
Gassacher,47.3566735,8.6269995
Wartau,47.4028294,8.4914165
Herbstweg,47.4088824,8.5647719
Im Ebnet,47.4316917,8.5437271
Im Ebnet,47.4315343,8.5436061
Rütistrasse,47.4007211,8.4536445
Rütistrasse,47.4008275,8.4535627
Gockhausen Dorf,47.3819481,8.5981334
Gockhausen Dorf,47.382154,8.5988786
Im Wingert,47.4015529,8.5087372
Pflegezentrum Käferberg,47.3997294,8.5173752
Pflegezentrum Käferberg,47.3997103,8.5183354
Weihersteig,47.3981216,8.5277638
Am Börtli,47.3995428,8.5072038
Am Börtli,47.3997714,8.5071014
Rebbergsteig,47.3969576,8.5142786
Rebbergsteig,47.3970574,8.5151153
Solidapark,47.3876468,8.4884978
Trichtisal,47.3539951,8.6007636
Trichtisal,47.3539206,8.6007433
Flobotstrasse,47.3806563,8.5669912
Flobotstrasse,47.3807458,8.5669811
Spital Zollikerberg,47.3481785,8.5960766
Spital Zollikerberg,47.3482758,8.5959678
Hasenbart,47.3501876,8.5983079
Hasenbart,47.3501992,8.5979992
Trichtenhausermühle,47.3505813,8.601919
Trichtenhausermühle,47.3505965,8.601827
Stodolastrasse,47.3568561,8.5904583
Stodolastrasse,47.3567949,8.5909721
Segeten,47.3558038,8.5943088
Segeten,47.3557743,8.5944916
Wiesliacher,47.3551763,8.5969306
Wiesliacher,47.3551244,8.5968413
Trichtenhausenfussweg,47.3542309,8.598561
Trichtenhausenfussweg,47.3541512,8.5985529
Hauptbahnhof,47.4990599,8.723592
Hauptbahnhof,47.4993337,8.7237652
Hauptbahnhof,47.4989963,8.72392
Hauptbahnhof,47.4993494,8.7239618
Kirche Kilchberg,47.3180848,8.5415845
Loorain,47.3070667,8.5421589
Baldernstrasse,47.3206719,8.515643
Lindt & Sprüngli,47.3191194,8.5512437
Bürkliplatz,47.3671879,8.5402348
Lanzrain,47.4075296,8.4674021
Brunngasse,47.3966932,8.4480507
Heimstrasse,47.4079432,8.4073704
Heimstrasse,47.4085138,8.4064355
Bühlstrasse,47.3317794,8.5796283
Guyer-Weg,47.4168372,8.6002434
Baltenswil,47.4300968,8.64177
Wallisellen Zentrum,47.414137,8.5908797
Unterriet,47.4379937,8.5624213
Grossacker,47.4271703,8.5788216
Bahnhof Balsberg,47.4416577,8.5685347
Werkhof,47.4440647,8.549972
Hasliberg,47.4685655,8.5032328
Spielplatz,47.472067,8.4996146
Moosacker,47.4706636,8.4989156
Oberhasli Post,47.4681009,8.5008169
Oberhasli Dorf,47.4653994,8.5001959
Hofwisenunterführung,47.4520963,8.5367162
Hofwisenunterführung,47.4521706,8.5366358
Rümlang Bahnhof,47.4538723,8.5328226
Hardhölzli,47.4416734,8.4657041
Hardhölzli,47.4415588,8.4660495
Otelfingen Bahnhof,47.4550953,8.3883063
Boppelsen Hand,47.4687269,8.407152
Boppelsen Dorf,47.4700968,8.4020363
Boppelsen Dorf,47.4700743,8.4018852
Schule Otelfingen,47.4626126,8.3901684
Schule Otelfingen,47.4626458,8.3900373
Otelfingen Post,47.4604919,8.3900395
Otelfingen Post,47.4606918,8.3902195
Im Hüebli,47.5006953,8.4051344
Hüeblistrasse,47.501782,8.4028231
Im Hüebli,47.5011019,8.4049481
Schleinikon Gemeindehaus,47.4973389,8.3958924
Stadel Zentrum,47.5280245,8.4669426
Stadel Zentrum,47.5282397,8.4663563
Zürich Flughafen OPC,47.4523459,8.565653
Zürich Flughafen OPC,47.452536,8.5661938
Egetswil,47.4694482,8.5846039
Egetswil,47.4694464,8.5844587
Chanzler,47.4670398,8.5822436
Chanzler,47.4671053,8.5816452
Weinbergstrasse,47.466046,8.5802102
Weinbergstrasse,47.4660725,8.5803388
Lägernstrasse,47.4450836,8.5764368
Lägernstrasse,47.4451928,8.57639
Neubrunnenstrasse,47.4447968,8.5789175
Neubrunnenstrasse,47.4449168,8.5788723
Wallisellenstrasse,47.4441039,8.5899359
Wallisellenstrasse,47.444307,8.5897197
Schulstrasse,47.4457124,8.5877266
Schulstrasse,47.4459482,8.58759
Geissbergstrasse,47.4538262,8.5929198
Härdlen,47.4555789,8.5902228
Ackerstrasse,47.45504,8.5876935
Breitistrasse/Bahnhof,47.4479263,8.5839101
Breitistrasse/Bahnhof,47.4479244,8.5843003
Schluefweg,47.4459816,8.5814018
Schluefweg,47.44612,8.5813723
Bramen,47.4440138,8.5785428
Bramen,47.4438082,8.5781972
Säntisstrasse,47.4516094,8.5910797
Wohnheim,47.4535883,8.5934797
Graswinkel,47.4509663,8.59652
Stadthaus,47.4513096,8.5809238
Stadthaus,47.4512864,8.5812015
Lindenstrasse,47.452322,8.5869984
Lindenstrasse,47.451856,8.5885191
Oberfeld,47.4490579,8.597646
Oberfeld,47.4491312,8.597813
Grindel,47.4465032,8.6083299
Grindel,47.4467055,8.6080009
Grubenstrasse,47.4475205,8.6035978
Grubenstrasse,47.4477377,8.6031448
Ländli,47.5250787,8.7796589
Hünikon (Neftenbach),47.5521707,8.6680685
Hettlingen Gemeindehaus,47.5453177,8.7038436
Huzlenstrasse,47.393071,8.6837737
Chappeli,47.3894586,8.6750022
Weiherstrasse,47.4335499,8.6898198
Weiherstrasse,47.4335907,8.6902121
Pflegeheim Peteracker,47.6157355,8.5533759
Melcher,47.5018667,8.7872723
Hagenstal,47.5035885,8.8847245
Egghof,47.5104795,8.8946035
Hagenbuch Dorf,47.5207185,8.8899461
Hagenbuch Dorf,47.5209741,8.8893703
Strandbad Bichelsee,47.4556393,8.8990269
Seelmatten,47.453757,8.8955026
Hittnau Industrie,47.3685585,8.8224321
Grundstrasse,47.3637709,8.7987178
Widen,47.3699283,8.8671518
Dillhus,47.3810572,8.8591693
Güchweg,47.3633451,8.7959106
Güchweg,47.3629736,8.7957658
Hörnlistrasse,47.370895,8.785669
Hörnlistrasse,47.3709987,8.7867298
Steinwiesstrasse,47.3718759,8.7826254
Steinwiesstrasse,47.3722439,8.7820294
Humbel,47.3817278,8.8009303
Humbel,47.3817976,8.8008831
Wallikon,47.3793642,8.802781
Wallikon,47.3794845,8.802885
Berg,47.374291,8.7962781
Berg,47.3742933,8.7960626
Wiesengrund,47.3732975,8.7898364
Wiesengrund,47.3733796,8.7900715
Wila Zentrum,47.4193116,8.8451426
Wila Zentrum,47.4192816,8.8450193
Geissackerstrasse,47.4150689,8.8440216
Geissackerstrasse,47.4157916,8.8441604
Furt,47.3606709,8.8112323
Furt,47.3605988,8.8112085
Strickler,47.2297344,8.6008722
Kreuzackerstrasse,47.331415,8.8078975
Schönau,47.3251909,8.7887738
Schornäglen,47.3356601,8.8134878
Giesserei Wolfensberger,47.3635969,8.8719502
Bäretswil Bahnhof,47.337659,8.8511107
Robenhausen,47.3293565,8.7852704
Wetzikon Bahnhof,47.3187005,8.791467
Elbastrasse,47.2792823,8.9141325
Elbastrasse,47.2791798,8.913969
Jonatal,47.2930254,8.9164413
Jonatal,47.2935275,8.9165642
Riet,47.3097395,8.9127392
"Wald ZH, Bahnhof",47.27297,8.9142749
Würzhalde,47.2650106,8.8669254
Würzhalde,47.2650259,8.8668044
Pilgerhof,47.2672721,8.8690886
Pilgerhof,47.2672848,8.8688397
Katholische Kirche,47.2735837,8.9107571
Katholische Kirche,47.2736065,8.9104292
Wald Gemeindehaus,47.2755357,8.9142802
Wald Gemeindehaus,47.2756382,8.9145253
Gibswil Bahnhof,47.3139132,8.9155993
Hinwil Center West,47.3065095,8.8172453
Nauen,47.2710428,8.8526675
Bossikon,47.3091364,8.8132078
Bossikon,47.3089769,8.813434
Hinwil Bahnhof,47.2991753,8.8408636
Hinwil Bahnhof,47.2993092,8.8407274
Hinwil Bahnhof,47.2994313,8.8406032
Hinwil Bahnhof,47.2995527,8.8404797
"Wald ZH, Bahnhof",47.272793,8.9138933
"Wald ZH, Bahnhof",47.272881,8.9140831
Riet,47.3098658,8.9126755
Fistel,47.328283,8.9185009
Fistel,47.328115,8.9186341
Schmittenbach,47.3445171,8.9295812
Rüti Bahnhof,47.2603218,8.8540905
Rüti Bahnhof,47.2602276,8.8543696
Lipperschwändi,47.3596908,8.9199741
Holderbaum,47.3657423,8.8848799
Hundsruggen,47.302468,8.7885077
Hasenacher,47.3001929,8.7915416
Herschmettlen,47.2848502,8.8004364
Langmatt,47.3070059,8.8702845
Letten,47.2972204,8.8611918
Wernetshausen Dorf,47.2987625,8.8665336
Sonnenberg,47.2780188,8.9219744
Sonnenberg,47.2780044,8.9218607
Wabe,47.2772856,8.9173044
Wabe,47.2772151,8.9174752
Tänler,47.2792277,8.9031436
Hubwies,47.2662523,8.9319279
Hubwies,47.2663396,8.9318554
Laupen Schulhaus,47.2657336,8.9294542
Hauptstrasse,47.2655472,8.925692
Weier,47.2535221,8.8668931
Garstlig,47.245508,8.7793631
Hofacherstrasse,47.2462189,8.7747512
Seefeldstrasse,47.252621,8.8434529
Sportplatz,47.2502121,8.8416325
Unterwiesstrasse,47.2553375,8.8455086
Ritterhaus,47.2667542,8.826214
Ritterhaus,47.2666616,8.826132
Niderfeld,47.2493882,8.7584866
Grossacher,47.2504554,8.7794204
Grossacher,47.2499757,8.7797088
Ferrach,47.2556,8.8581896
Viadukt,47.2396252,8.7859433
Viadukt,47.2403733,8.7864811
Sulzbach,47.3282679,8.744869
Rigistrasse,47.3113365,8.758796
"Bertschikon bei Gossau, Müselacher",47.3229715,8.7558959
"Uster, Neufuhr",47.3340189,8.7409618
Herracher,47.3400678,8.7353028
"Uster, Herracher",47.3403245,8.7352531
"Uster, Koppach",47.342364,8.7350096
Himmelriich,47.3568597,8.7295548
Uster Bahnhof,47.3510077,8.7171936
Uster Bahnhof,47.3510741,8.7172161
Weidli,47.355079,8.7313088
Weidli,47.3549324,8.7311675
Reithalle,47.3557747,8.7277101
Bordacker,47.3516948,8.72935
Wageren,47.3515543,8.7274432
Turicum,47.3482879,8.6950863
Turicum,47.3478304,8.6951489
Wildsbergstrasse,47.3511858,8.6996767
Wildsbergstrasse,47.3511408,8.6994419
Krämeracker,47.3520103,8.7065507
Krämeracker,47.3514572,8.705215
Ackerstrasse,47.3532862,8.7124223
Ackerstrasse,47.3534342,8.7123131
Langholz,47.2661742,8.7243747
Gusch,47.2774802,8.7184841
Felsengrund,47.2815071,8.7150869
Schlyffi,47.3454749,8.6976241
Memphis,47.4002511,8.6173327
Buchenenstock,47.4155127,8.9122704
Schmidrüti Dorf,47.4149995,8.9040783
Freckmünd,47.4144976,8.8911348
Kellersacker,47.4124321,8.885787
Abzweigung Auli,47.4099908,8.8796997
Gosswil,47.4094607,8.8744127
Talgarten,47.4084283,8.869394
Talgarten,47.4085055,8.8693477
Niederweningen Bahnhof,47.5111254,8.3699306
Wülflingen,47.5149409,8.6829586
Ellikon an der Thur,47.5629101,8.8247166
Dinhard Bahnhof/Welsikon,47.5534693,8.752461
Niederwil ZH,47.5790003,8.7179927
Rikon Bahnhof,47.4450743,8.7967892
Benken Dorf,47.6532034,8.6533407
Hörnen,47.3697576,8.8870063
Hörnen,47.3696006,8.8871951
Musterplatz,47.3807153,8.899994
Musterplatz,47.3807597,8.8995969
Höchstock,47.3793931,8.9095497
Sunnenbad,47.3888169,8.9070024
Sternenberg Kirche,47.3871436,8.9121148
Rossweid,47.3853735,8.9153593
Rossweid,47.3848044,8.9149806
Gfell,47.3821778,8.9331344
Rebbergstrasse,47.27846,8.6188542
Holzwies,47.2939309,8.608288
Im Bindschädler,47.2954518,8.6039078
Rebstrasse,47.2991325,8.6021145
Kirchgemeindehaus,47.3028247,8.5930878
Schulhaus,47.3024505,8.5989754
Im Loo,47.3049966,8.5935275
Im Vogelsang,47.3059437,8.5965278
Rankstrasse,47.3081938,8.5970537
Sandfelsenstrasse,47.3071362,8.6001432
Föhrenstrasse,47.3069334,8.6077935
Chapf,47.3077308,8.6093859
Holzwies,47.2935158,8.6090117
Ritterhaus,47.2349856,8.7572487
Gsteig,47.239545,8.7587798
Grüt,47.2442359,8.7641446
Lindenbänkli,47.2468448,8.7273804
Metzg,47.2451291,8.7264806
Metzg,47.2451552,8.7263469
Wiesengrund,47.2449683,8.722211
Wiesengrund,47.2450233,8.7220961
Krone,47.2506992,8.7667627
Rain,47.2452954,8.7194961
Echtlenbach,47.246845,8.7196639
Echtlenbach,47.2469428,8.7197299
Lattenberg,47.2487747,8.7197013
Lattenberg,47.248835,8.7198463
Schützenhaus Wanne,47.2549739,8.7202819
Kniebreche,47.2514287,8.7230707
Mühlehölzli,47.2576231,8.719427
Töbeli,47.2386909,8.7551256
Töbeli,47.2388074,8.755098
Büelen,47.2625258,8.6869673
Büelen,47.2623638,8.6872378
Im Russer,47.2606856,8.6903823
Sonnenfeld,47.2477851,8.7060691
Gemeindehaus,47.2624634,8.6798748
Grossdorf,47.2664596,8.674497
Stötzli,47.2694885,8.6881256
Weid,47.2661686,8.6692782
Herrliberg-Feldmeilen Bahnhof,47.2815893,8.6128627
Tobel,47.2820481,8.6184421
Zentrum Feldmeilen,47.278911,8.6155984
Plätzli,47.2744456,8.6254678
Parkresidenz,47.2701802,8.6387818
Roren,47.2827558,8.6696207
Hallenbad,47.2722911,8.6461876
Obermeilen,47.2647869,8.6548985
Dollikon,47.2639544,8.6626777
Bahnhof West,47.2827591,8.6112342
Eichholz,47.2818097,8.6221896
Gartenstrasse,47.2856436,8.6122245
Harzerstrasse,47.2867465,8.6182204
Harzerstrasse,47.2867332,8.6179894
Rietli,47.2868499,8.6252693
Vogtei,47.2895872,8.6099607
Gartenstrasse,47.286175,8.6136012
